시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
가평군,면사무소앞,Myeon-Office ,239000381,44314,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6767,127.4935
가평군,면사무소앞,Myeon-Office ,239000504,44335,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6766167,127.4934167
가평군,면사무소입구,Myeon-Office ,239000199,44575,노변정류장,경기도 가평군,,37.8116167,127.3516667
가평군,명장부락(설악방향),Myeongjang Burak ,239000653,44406,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6707333,127.48795
가평군,명장부락(양평방면),Myeongjang Burak,239000654,44405,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6707833,127.4877
가평군,명장삼거리,Myeongjang Samgeori,239000837,44809,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6674667,127.4836167
가평군,명장삼거리,Myeongjang Samgeori,239000836,44808,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6675,127.4835
가평군,명지분교,Myongji Branch School ,239000453,44358,노변정류장,경기도 가평군,경기도 가평군 북면,37.9706167,127.45535
가평군,명지산입구,Myeongjisan,239000043,44467,노변정류장,경기도 가평군,경기도 가평군 북면,37.9355,127.4894667
가평군,명지산입구,Myeongjisan,239000446,44348,노변정류장,경기도 가평군,경기도 가평군 북면,37.9354667,127.4897333
가평군,명지산참숯,Myeongjisan Chamsut,239000057,44283,노변정류장,경기도 가평군,경기도 가평군 북면,37.9525167,127.4784167
가평군,명지산참숯(목동방면),Myeongjisan Chamsut,239000456,44356,노변정류장,경기도 가평군,경기도 가평군 북면,37.9522167,127.4787333
가평군,명화동,Myeonghwa-dong,239000849,44816,노변정류장,경기도 가평군,경기도 가평군 북면,37.9683167,127.4571167
가평군,명화동,Myeonghwa-dong,239000850,44817,노변정류장,경기도 가평군,경기도 가평군 북면,37.9683833,127.4570667
가평군,명화동삼거리,Myeonghwa-dong Samgeori ,239000450,44345,노변정류장,경기도 가평군,경기도 가평군 북면,37.96945,127.4590167
가평군,명화동삼거리,Myeonghwa-dong Samgeori,239000049,44289,노변정류장,경기도 가평군,경기도 가평군 북면,37.9693833,127.4588
가평군,목동교(경유),,277101901,,,,,37.8837,127.5484167
가평군,목동리(경유),,277102292,,,,,37.8975667,127.5779833
가평군,목동리(경유),,277102293,,,,,37.8977,127.56705
가평군,목동중학교,Mokdong Middle School,239000438,44168,노변정류장,경기도 가평군,경기도 가평군 북면,37.8800167,127.54625
가평군,목동중학교,Mokdong Middle School,239000286,44167,노변정류장,경기도 가평군,경기도 가평군 북면,37.8800667,127.54615
가평군,목동터미널,Mok-dong Terminal ,239000270,44170,노변정류장,경기도 가평군,경기도 가평군 북면,37.8867833,127.5490833
가평군,목동터미널,Mok-dong Terminal,239000272,44576,노변정류장,경기도 가평군,경기도 가평군 북면,37.8869167,127.5491167
가평군,묵안1리마을회관,,239000934,44880,,,,37.6002167,127.5358167
가평군,묵안1리마을회관,,239000935,44881,,,,37.6003333,127.53585
가평군,묵안리,Mugan-ri,239000398,44309,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6034333,127.5329
가평군,묵안리,Mugan-ri,239000400,44308,노변정류장,경기도 가평군,경기도 가평군 설악면,37.60335,127.5329167
가평군,묵안리종점,Mugan-ri Bus Terminal ,239000399,44163,노변정류장,경기도 가평군,경기도 가평군 설악면,37.5966333,127.5397
가평군,문주란카페앞,Munjuran Caf?,239000245,44195,노변정류장,경기도 가평군,경기도 가평군 청평면,37.68435,127.3863667
가평군,문주란카페앞,Munjuran Maeul ,239000637,44550,노변정류장,경기도 가평군,경기도 가평군 청평면,37.6841833,127.3863833
가평군,물골입구,Mulgol,239000693,44679,노변정류장,경기도 가평군,경기도 가평군 상면,37.8288833,127.31935
가평군,물골입구,Mulgol,239000110,44258,노변정류장,경기도 가평군,경기도 가평군 상면,37.8289667,127.3190333
가평군,미룡터,,239000931,44877,,,,38.00095,127.4384333
가평군,미사1리회관,Misa 1-ri Community Center,239000346,44333,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7042833,127.5394833
가평군,미사1리회관,Misa 1-ri Community Center,239000349,44331,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7042833,127.5396167
가평군,미사2리회관,Misa 2-ri Community Center,239000348,44478,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7129333,127.5411
가평군,미사리(경유),,277102277,,,,,37.7090167,127.535
가평군,미약골,Miyakgol,239000047,44466,노변정류장,경기도 가평군,경기도 가평군 북면,37.9645167,127.4677333
가평군,미약골(용수동방향),Miyakgol,239000448,44503,노변정류장,경기도 가평군,경기도 가평군 북면,37.9646333,127.4681333
가평군,바깥마을,Bakkan Maeul,239000266,44493,노변정류장,경기도 가평군,경기도 가평군 북면,37.9333,127.5631
가평군,바깥마을,Baggat Maeul ,239000569,44518,노변정류장,경기도 가평군,경기도 가평군 북면,37.93335,127.5631833
가평군,바깥말,Baggatmal ,239000056,44284,노변정류장,경기도 가평군,경기도 가평군 북면,37.9539833,127.4763667
가평군,바깥말(목동방면),Baggatmal ,239000455,44357,노변정류장,경기도 가평군,경기도 가평군 북면,37.9544167,127.4757833
가평군,바하마,Bahama,239000620,44090,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7192667,127.4325167
가평군,바하마,Bahama,239000250,44091,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7194167,127.4325167
가평군,발전소,Power Plant,239000619,44081,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7227167,127.4222167
가평군,발전소,Power Plant ,239000249,44079,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7226833,127.4216667
가평군,밤안골,Bamangol,239000800,44802,노변정류장,경기도 가평군,경기도 가평군 상면,37.7608167,127.3721167
가평군,밤안골,Bamangol,239000801,44626,노변정류장,경기도 가평군,경기도 가평군 상면,37.7607333,127.3722167
가평군,방일리,Bang-il-ri,239000420,44294,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6232667,127.4951333
가평군,방일리,Bangil-ri,239000512,44340,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6232333,127.4949167
가평군,방터,Bangteo,239000744,44742,노변정류장,경기도 가평군,경기도 가평군 청평면,37.7101667,127.505
가평군,방터,Bangteo,239000745,44746,노변정류장,경기도 가평군,경기도 가평군 청평면,37.7102833,127.5049
가평군,배치고개,Baechi Gogae,239000703,44419,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6650333,127.4457667
가평군,배치고개,Baechigogae,239000700,44479,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6649833,127.4454333
가평군,백둔리,Baekdun-ri,239000915,44869,노변정류장,경기도 가평군,경기도 가평군 북면,37.8981167,127.4958
가평군,백둔리,Baekdun-ri,239000914,44868,노변정류장,경기도 가평군,경기도 가평군 북면,37.8980333,127.4958
가평군,백둔리입구,Baekdun-ri ,239000039,44198,노변정류장,경기도 가평군,경기도 가평군 북면,37.8989167,127.5039833
가평군,백둔리입구,Baekdun-ri,239000443,44505,노변정류장,경기도 가평군,경기도 가평군 북면,37.8989167,127.5040833
가평군,백둔리종점,Baekdun-ri Bus Terminal ,239000031,44469,노변정류장,경기도 가평군,경기도 가평군 북면,37.9088667,127.4440167
가평군,백자동유원지,Baekja-dong Park ,239000048,44217,노변정류장,경기도 가평군,경기도 가평군 북면,37.9657667,127.4644333
가평군,백자동유원지,Baekja-dong Park ,239000449,44346,노변정류장,경기도 가평군,경기도 가평군 북면,37.9659167,127.4643667
가평군,뱀내마을,Baemnae Maeul ,239000583,44413,노변정류장,경기도 가평군,경기도 가평군 북면,37.9167833,127.5633833
가평군,뱀내마을,Baemnae Maeul ,239000296,44670,노변정류장,경기도 가평군,경기도 가평군 북면,37.9169167,127.5636333
가평군,버드나무유원지,Beodeunamu Park,239000772,44754,노변정류장,경기도 가평군,경기도 가평군 북면,37.9548833,127.52885
가평군,버드나무유원지,Beodeunamu Park,239000773,44760,노변정류장,경기도 가평군,경기도 가평군 북면,37.9547667,127.52875
가평군,버드라치,Beodeurachi,239000019,44237,노변정류장,경기도 가평군,경기도 가평군 북면,37.9384833,127.53965
가평군,버드라치,Beodeurachi,239000575,44418,노변정류장,경기도 가평군,경기도 가평군 북면,37.9386333,127.53975
가평군,버싯게,Beositgae,239000396,44310,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6112,127.5222333
가평군,버싯게,Beositgae,239000402,44307,노변정류장,경기도 가평군,경기도 가평군 설악면,37.61105,127.5222833
가평군,벌미마을,Beolmi Maeul ,239000867,44843,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6670167,127.5146167
가평군,벌미마을,Beolmi Maeul ,239000868,44844,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6668667,127.5145167
가평군,벌태봉,Beoltaebong,239000234,44578,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.8022,127.4853333
가평군,범바위,Beombawi,239000269,44596,노변정류장,경기도 가평군,경기도 가평군 북면,37.8970667,127.5504667
가평군,범바위,Beombawi,239000602,44387,노변정류장,경기도 가평군,경기도 가평군 북면,37.8972667,127.5504333
가평군,범바위,Beombawi,239000271,44597,노변정류장,경기도 가평군,경기도 가평군 북면,37.8900667,127.5470667
가평군,범바위(목동방면),Beombawi,239000463,44540,노변정류장,경기도 가평군,경기도 가평군 북면,37.8899833,127.5469667
가평군,벨리하우스,Valley House,239000848,44440,노변정류장,경기도 가평군,경기도 가평군 북면,37.9458833,127.48115
가평군,벨리하우스,Valley House,239000847,44815,노변정류장,경기도 가평군,경기도 가평군 북면,37.9457333,127.4816833
가평군,별천유원지,Byeolcheon Park ,239000764,44784,노변정류장,경기도 가평군,경기도 가평군 북면,37.9330333,127.5478
가평군,별천유원지,Byeolcheon Park ,239000765,44781,노변정류장,경기도 가평군,경기도 가평군 북면,37.93295,127.54795
가평군,보건소,Public Health Center,239000301,44141,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.8338,127.5114667
가평군,보건소,Public Health Center,239000284,44142,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.8339,127.5112667
가평군,보람유치원,Boram Kindergarten ,239000193,44021,노변정류장,경기도 가평군,경기도 가평군 상면,37.7967,127.3653167
가평군,보람유치원,Boram Kindergarten ,239000200,44022,노변정류장,경기도 가평군,경기도 가평군 상면,37.7968167,127.3654167
가평군,보물섬,Bomulseom,239000614,44554,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6844667,127.4698167
가평군,보물섬,Bomulseom,239000388,44512,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6842833,127.4698
가평군,보아귀골,Boagwigol,239000828,44420,노변정류장,경기도 가평군,,37.9152,127.38805
가평군,보아귀골,Boagwigol,239000827,44722,노변정류장,경기도 가평군,,37.9152833,127.3879167
가평군,복장리회관,Bokjang-ri Community Center ,239000331,44213,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.7367167,127.50415
가평군,복장포초교,Bokjangpo Elementary School,239000312,44484,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.7424667,127.5103833
가평군,복장포초교,Bokjangpo Elementary School ,239000326,44212,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.74225,127.5105167
가평군,봉수리,Bongsu-ri,239000104,44004,노변정류장,경기도 가평군,경기도 가평군 상면,37.8605167,127.2901667
가평군,봉수리,Bongsu-ri ,239000103,44003,노변정류장,경기도 가평군,경기도 가평군 상면,37.8602667,127.2898667
가평군,봉수리(경유),,277102358,,,,,37.8447667,127.2956833
가평군,봉수리(경유),,277102359,,,,,37.8370667,127.3091833
가평군,부녀가게,Bunyegage,239000589,44424,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.85235,127.50155
가평군,부녀가게앞,Bunyegage,239000084,44265,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.8523,127.50155
가평군,부대앞,,239000926,44872,,,,37.8426667,127.5053
가평군,부대앞,Army Unit,239000629,44007,노변정류장,경기도 가평군,경기도 가평군 상면,37.8653,127.2923833
가평군,부대앞,Army Unit,239000628,44009,노변정류장,경기도 가평군,경기도 가평군 상면,37.8668667,127.2935667
가평군,부대앞,,239000925,44871,,,,37.842,127.5054833
가평군,부대후문,Army Unit Back Gate,239000300,44160,노변정류장,경기도 가평군,경기도 가평군 북면,37.8766,127.5344167
가평군,부대후문,Army Unit Back Gate,239000464,44161,노변정류장,경기도 가평군,경기도 가평군 북면,37.8766667,127.5343667
가평군,북배산.작은멱골,"Bukbaesan, Jageunmyeokgol",239000872,44826,노변정류장,경기도 가평군,경기도 가평군 북면,37.9144667,127.5875
가평군,불기마을,Bulgi Maeul ,239000606,44386,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6355333,127.4817833
